voy_id,flow,area_no,size,planned_qty,snapshot_qty,new_qty
453308,OZ,52,20,3,3.0,0.0
453308,OZ,53,20,1,1.0,0.0
453308,OZ,59,20,2,2.0,0.0
453308,OZ,62,20,2,2.0,0.0
453308,OZ,63,20,1,1.0,0.0
453308,OZ,65,20,1,1.0,0.0
453308,OZ,66,20,1,1.0,0.0
453308,OZ,6A,20,1,1.0,0.0
453308,OZ,70,20,2,2.0,0.0
453308,OZ,71,20,2,2.0,0.0
453308,OZ,73,20,1,1.0,0.0
453308,OZ,74,20,1,1.0,0.0
453308,OZ,76,20,5,5.0,0.0
453308,OZ,78,20,1,1.0,0.0
453308,OZ,80,20,2,2.0,0.0
453308,OZ,81,20,3,3.0,0.0
453308,OZ,83,20,1,1.0,0.0
453308,OZ,87,20,1,1.0,0.0
453308,OZ,94,20,1,1.0,0.0
453308,OZ,E1,20,2,2.0,0.0
453308,OZ,E4,20,2,2.0,0.0
453308,OZ,EA,20,2,2.0,0.0
453308,T,11,20,2,2.0,0.0
453308,T,12,20,2,2.0,0.0
453308,T,15,20,1,1.0,0.0
453308,T,17,20,1,1.0,0.0
453308,T,22,20,4,4.0,0.0
453308,T,23,20,3,3.0,0.0
453308,T,26,20,6,6.0,0.0
453308,T,27,20,3,3.0,0.0
453308,T,30,20,3,3.0,0.0
453308,T,31,20,2,2.0,0.0
453308,T,32,20,3,3.0,0.0
453308,T,45,20,1,1.0,0.0
453308,T,47,20,1,1.0,0.0
453308,T,4J,20,1,1.0,0.0
453308,T,53,20,6,6.0,0.0
453308,T,63,20,1,1.0,0.0
453308,T,80,20,1,1.0,0.0
453308,T,81,20,1,1.0,0.0
453324,OF,19,20,4,4.0,0.0
453324,OF,1A,20,11,11.0,0.0
453324,OF,28,20,46,45.0,1.0
453324,OF,29,20,1,0.0,1.0
453324,OF,2B,20,8,8.0,0.0
453324,OF,2C,20,6,6.0,0.0
453324,OF,38,20,1,1.0,0.0
453324,OF,39,20,107,107.0,0.0
453324,OF,3H,20,1,1.0,0.0
453324,OF,49,20,1,1.0,0.0
453324,OF,5D,20,1,1.0,0.0
453324,OF,E2,20,1,1.0,0.0
453324,OF,EA,20,1,1.0,0.0
453324,OF,EC,20,1,1.0,0.0
453324,OZ,10,20,1,1.0,0.0
453324,OZ,22,20,1,1.0,0.0
453324,OZ,42,20,1,1.0,0.0
453324,OZ,46,20,1,1.0,0.0
453324,OZ,47,20,2,2.0,0.0
453324,OZ,60,20,1,1.0,0.0
453324,OZ,61,20,1,1.0,0.0
453324,OZ,62,20,3,3.0,0.0
453324,OZ,66,20,1,1.0,0.0
453324,OZ,70,20,1,1.0,0.0
453324,OZ,73,20,1,1.0,0.0
453324,OZ,74,20,2,2.0,0.0
453324,OZ,75,20,2,2.0,0.0
453324,OZ,76,20,2,2.0,0.0
453324,OZ,81,20,2,2.0,0.0
453324,OZ,82,20,1,1.0,0.0
453324,OZ,83,20,1,1.0,0.0
453324,OZ,86,20,3,3.0,0.0
453324,OZ,93,20,1,1.0,0.0
453324,OZ,94,20,1,1.0,0.0
453324,OZ,E1,20,1,1.0,0.0
453324,OZ,E4,20,1,1.0,0.0
453324,OZ,E5,20,1,1.0,0.0
453324,OZ,E8,20,1,1.0,0.0
453324,OZ,EA,20,1,1.0,0.0
453324,OZ,EC,20,1,1.0,0.0
453324,T,10,20,2,2.0,0.0
453324,T,11,20,2,2.0,0.0
453324,T,12,20,3,3.0,0.0
453324,T,15,20,2,2.0,0.0
453324,T,19,20,4,4.0,0.0
453324,T,22,20,2,2.0,0.0
453324,T,23,20,1,1.0,0.0
453324,T,24,20,5,5.0,0.0
453324,T,30,20,3,3.0,0.0
453324,T,33,20,2,2.0,0.0
453324,T,3K,20,1,1.0,0.0
453324,T,41,20,1,1.0,0.0
453324,T,44,20,1,1.0,0.0
453324,T,45,20,3,3.0,0.0
453324,T,46,20,2,2.0,0.0
453324,T,47,20,2,2.0,0.0
453324,T,51,20,4,4.0,0.0
453324,T,53,20,1,1.0,0.0
453324,T,60,20,4,4.0,0.0
453324,T,61,20,1,1.0,0.0
453324,T,62,20,2,2.0,0.0
453324,T,63,20,1,1.0,0.0
453324,T,65,20,6,6.0,0.0
453324,T,70,20,2,2.0,0.0
453324,T,73,20,6,6.0,0.0
453324,T,74,20,1,1.0,0.0
453324,T,76,20,1,1.0,0.0
453324,T,78,20,4,4.0,0.0
453324,T,79,20,1,1.0,0.0
453324,T,80,20,2,2.0,0.0
453324,T,81,20,7,7.0,0.0
453324,T,83,20,5,5.0,0.0
453324,T,85,20,1,1.0,0.0
453324,T,86,20,1,1.0,0.0
453324,T,E2,20,21,21.0,0.0
453324,T,E4,20,18,18.0,0.0
